"","NR_Name","NR_ID","sex","generation","father","mother","foster","gestational_diet","nursing_diet","weanling_diet","majority_diet","overall_diet","birth_date","death_date","litter_size","litter_order","notes","rbg100","rbg120","rbg140","rbg200","rbg300"
"1205","T2044M",2085,"M",14,"T1858M","T1927F",NA,"Rod","Rod","Rab","Rab","Rab",2023-03-29,2023-12-21,4,1,"Tissues and plasma collected",4,NA,NA,NA,NA
"1206","T2045M",2086,"M",14,"T1858M","T1927F",NA,"Rod","Rod","Rab","Rab","Rab",2023-03-29,2024-02-02,4,1,"eu if 2044M breeds",4,NA,NA,NA,NA
"1207","T2046F",2087,"F",14,"T1858M","T1927F",NA,"Rod","Rod","Rab","Rab","Rab",2023-03-29,2023-12-25,4,1,"Nothing harvested",4,NA,NA,NA,NA
"1208","T2047F",2088,"F",14,"T1858M","T1927F",NA,"Rod","Rod","Rab","Rab","Rab",2023-03-29,2023-12-25,4,1,"Nothing harvested",NA,NA,NA,NA,NA
"1209","T2048M",2089,"M",14,"T1979M","T1911F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-07,2023-10-05,5,1,"can eu",NA,NA,NA,NA,NA
"1210","T2049M",2090,"M",14,"T1979M","T1911F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-07,2023-08-17,5,1,"Mark MU",4,NA,NA,NA,NA
"1211","T204F",368,"F",2,"T57M","T56F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-16,2016-04-29,8,1,"onset >32wks",20,28,NA,NA,NA
"1212","T2050M",2091,"M",14,"T1979M","T1911F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-07,2023-12-23,5,1,"Tissues and plasma collected",4,NA,NA,NA,NA
"1213","T2051M",2092,"M",14,"T1979M","T1911F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-07,2023-12-23,5,1,"Tissues and plasma collected",NA,NA,NA,NA,NA
"1214","T2052F",2093,"F",14,"T1979M","T1911F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-07,2023-12-17,5,1,"keep; killed by T2039M",4,4,NA,NA,NA
"1215","T2053M",2094,"M",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-09,2023-10-09,5,1,"can eu; actual DOB is 4/7/23",NA,NA,NA,NA,NA
"1216","T2054F",2097,"F",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-09,2023-12-17,5,1,"can eu; actual DOB is 4/7/23; killed by T2042M",NA,NA,NA,NA,NA
"1217","T2055M",2096,"M",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-09,2023-10-09,5,1,"keep; actual DOB is 4/7/23",4,NA,NA,NA,NA
"1218","T2056M",2095,"M",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-09,2023-10-09,5,1,"can eu; actual DOB is 4/7/23",4,NA,NA,NA,NA
"1219","T2057F",2098,"F",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-09,2024-02-25,5,1,"keep; actual DOB is 4/7/23",4,NA,NA,NA,NA
"1220","T2058M",2099,"M",14,"T1929M","T1921F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-19,2024-02-02,2,2,"can eu",4,NA,NA,NA,NA
"1221","T2059M",2100,"M",14,"T1929M","T1921F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-19,2024-01-12,2,2,"keep",4,4,4,NA,NA
"1222","T205M",369,"M",2,"T25M","T67F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-17,2016-04-29,4,1,"onset >32wks probably 36wks",28,28,28,28,NA
"1223","T2060F",2101,"F",14,"T1987M","T1953F",NA,"Rab","Rab","Mix","Rab","Rab",2023-04-20,2023-12-23,5,2,"Found dead; should be rodent, but found on rab diet; not sure when it happened",NA,NA,NA,NA,NA
"1224","T2061F",2102,"F",14,"T1987M","T1953F",NA,"Rab","Rab","Mix","Rab","Rab",2023-04-20,2024-04-16,5,2,"should be rodent, but found on rab diet; not sure when it happened",NA,NA,NA,NA,NA
"1225","T2062M",2103,"M",14,"T1987M","T1953F",NA,"Rab","Rab","Mix","Rab","Rab",2023-04-20,2023-11-02,5,2,"should be rodent, but found on rab diet; not sure when it happened",NA,NA,NA,NA,NA
"1226","T2063M",2104,"M",14,"T1987M","T1953F",NA,"Rab","Rab","Mix","Rab","Rab",2023-04-20,2023-11-02,5,2,"should be rodent, but found on rab diet; not sure when it happened",NA,NA,NA,NA,NA
"1227","T2064F",2105,"F",14,"T1987M","T1953F",NA,"Rab","Rab","Mix","Rab","Rab",2023-04-20,2024-03-13,5,2,"should be rodent, but found on rab diet; not sure when it happened",4,NA,NA,NA,NA
"1228","T2065M",2106,"M",14,"T1967M","T1932F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-12,2023-10-09,2,1,"can eu",4,NA,NA,NA,NA
"1229","T2066M",2107,"M",14,"T1967M","T1932F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-12,2023-10-09,2,1,"keep",4,NA,NA,NA,NA
"1230","T2067F",2108,"F",14,"T1967M","T1932F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-12,2024-02-26,2,1,"keep",4,NA,NA,NA,NA
"1231","T2068M",2109,"M",14,"T1944M","T1934F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-03,2023-12-25,5,1,"Nothing harvested",NA,NA,NA,NA,NA
"1232","T2069M",2110,"M",14,"T1944M","T1934F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-03,2024-01-15,5,1,"can eu",4,NA,NA,NA,NA
"1233","T206M",370,"M",2,"T25M","T67F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-17,2016-12-05,4,1,"onset at 24wks",20,20,20,24,24
"1234","T2070M",2111,"M",14,"T1944M","T1934F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-03,2024-01-15,5,1,"keep",4,4,NA,NA,NA
"1235","T2071F",2112,"F",14,"T1944M","T1934F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-03,2023-12-25,5,1,"Nothing harvested",4,4,NA,NA,NA
"1236","T2072F",2113,"F",14,"T1944M","T1934F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-03,2023-12-25,5,1,"Nothing harvested",4,NA,NA,NA,NA
"1237","T2073F",2154,"F",15,"T1963M","T1899F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-03,2024-01-15,5,1,"missing?",NA,NA,NA,NA,NA
"1238","T2074F",2155,"F",15,"T1963M","T1899F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-03,2023-12-25,5,1,"Nothing harvested",NA,NA,NA,NA,NA
"1239","T2075F",2156,"F",15,"T1963M","T1899F",NA,"Rod","Rod","Rab","Rod","Mix",2023-04-03,2024-02-26,5,1,"keep; change to Rod 08/25/23",28,NA,NA,NA,NA
"1240","T2076M",2157,"M",15,"T1963M","T1899F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-03,2024-01-15,5,1,"keep",NA,NA,NA,NA,NA
"1241","T2077M",2158,"M",15,"T1963M","T1899F",NA,"Rod","Rod","Rab","Rab","Rab",2023-04-03,2024-03-01,5,1,"keep",NA,NA,NA,NA,NA
"1242","T2078F",2114,"F",14,"G14T1857M","T1956F",NA,"Rab","Rab","Rod","Rod","Rod",2023-04-29,2023-12-23,1,1,"Keep",4,20,20,20,24
"1243","T2079M",2115,"M",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-02,2023-12-25,4,2,"Harvested plasma, RNAlater and LN2 tissues",NA,NA,NA,NA,NA
"1244","T207M",371,"M",2,"T25M","T67F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-17,2016-02-02,4,1,"onset >16wks",NA,NA,NA,NA,NA
"1245","T2080M",2116,"M",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-02,2023-12-25,4,2,"Harvested plasma, RNAlater and LN2 tissues",4,NA,NA,NA,NA
"1246","T2081F",2117,"F",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-02,2024-02-26,4,2,"can eu",4,NA,NA,NA,NA
"1247","T2082F",2118,"F",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-02,2024-02-24,4,2,"keep",4,NA,NA,NA,NA
"1248","T2083F",2119,"F",14,"T1967M","T1932F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-08,2024-02-12,4,2,"can eu",NA,NA,NA,NA,NA
"1249","T2084F",2120,"F",14,"T1967M","T1932F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-08,2024-03-13,4,2,"keep",4,4,NA,NA,NA
"1250","T2085M",2121,"M",14,"T1967M","T1932F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-08,2024-03-11,4,2,"can eu",NA,NA,NA,NA,NA
"1251","T2086M",2122,"M",14,"T1967M","T1932F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-08,2024-02-24,4,2,"keep",4,4,NA,NA,NA
"1252","T2087M",2123,"M",14,"T1987M","T1953F",NA,"Rab","Rab","Rod","Rod","Rod",2023-05-16,2024-02-21,5,3,"n",8,32,32,NA,NA
"1253","T2088M",2124,"M",14,"T1987M","T1953F",NA,"Rab","Rab","Rod","Rod","Rod",2023-05-16,2024-01-12,5,3,"n",20,24,24,24,32
"1254","T2089M",2125,"M",14,"T1987M","T1953F",NA,"Rab","Rab","Rod","Rod","Rod",2023-05-16,2024-02-21,5,3,"n",12,12,NA,NA,NA
"1255","T208F",372,"F",2,"T25M","T67F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-17,2016-05-03,4,1,"onset >32wks probably 36wks",28,28,28,28,NA
"1256","T2090M",2126,"M",14,"T1987M","T1953F",NA,"Rab","Rab","Rod","Rod","Rod",2023-05-16,2024-02-21,5,3,"n",NA,NA,NA,NA,NA
"1257","T2091F",2127,"F",14,"T1987M","T1953F",NA,"Rab","Rab","Rod","Rod","Rod",2023-05-16,2024-02-21,5,3,"keep",24,24,NA,NA,NA
"1258","T2092M",2128,"M",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-28,2024-02-24,6,3,"can eu",4,4,NA,NA,NA
"1259","T2093M",2129,"M",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-28,2024-01-15,6,3,"keep",4,4,NA,NA,NA
"1260","T2094F",2130,"F",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-28,2024-02-24,6,3,"can eu",4,4,NA,NA,NA
"1261","T2095F",2131,"F",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-28,2024-03-01,6,3,"can eu",4,4,NA,NA,NA
"1262","T2096F",2132,"F",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-28,2024-01-18,6,3,"killed by 2099M",4,4,NA,NA,NA
"1263","T2097F",2133,"F",14,"T1858M","T1939F",NA,"Rod","Rod","Rab","Rab","Rab",2023-05-28,2024-02-24,6,3,"keep",4,4,NA,NA,NA
"1264","T2098M",2134,"M",14,"T1954M","T1958F",NA,"Rab","Rab","Rod","Rod","Rod",2023-05-30,2024-02-21,1,1,"Keep; inbred",4,4,NA,NA,NA
"1265","T2099M",2135,"M",14,"T1967M","T1932F",NA,"Rod","Rod","Rab","Rab","Rab",2023-06-04,2024-02-29,3,3,"keep",4,NA,NA,NA,NA
"1266","T20F",178,"F",1,"1888M","5364F",NA,"Rab","Rab","Rab","Rab","Rab",2015-04-23,2015-12-02,5,1,NA,NA,NA,NA,NA,NA
"1267","T2100F",2136,"F",14,"T1967M","T1932F",NA,"Rod","Rod","Rab","Rab","Rab",2023-06-04,2024-05-02,3,3,"can eu",4,4,NA,NA,NA
"1268","T2101F",2137,"F",14,"T1967M","T1932F",NA,"Rod","Rod","Rab","Rab","Rab",2023-06-04,2024-02-24,3,3,"keep",4,NA,NA,NA,NA
"1269","T2102F",2138,"F",14,"T1987M","T1953F",NA,"Rab","Rab","Rod","Rod","Rod",2023-06-11,2024-03-13,5,4,"n",12,NA,NA,NA,NA
"1270","T2103F",2139,"F",14,"T1987M","T1953F",NA,"Rab","Rab","Rod","Rod","Rod",2023-06-11,2024-03-01,5,4,"n",4,32,NA,NA,NA
"1271","T2104F",2140,"F",14,"T1987M","T1953F",NA,"Rab","Rab","Rod","Rod","Rod",2023-06-11,2024-04-16,5,4,"n",12,NA,NA,NA,NA
"1272","T2105F",2141,"F",14,"T1987M","T1953F",NA,"Rab","Rab","Rod","Rod","Rod",2023-06-11,2024-02-24,5,4,"n",4,4,4,NA,NA
"1273","T2107M",2142,"M",14,"T1987M","T1953F",NA,"Rab","Rab","Rod","Rod","Rod",2023-06-11,2024-04-16,5,4,"n",NA,NA,NA,NA,NA
"1274","T2108F",2159,"F",15,"T1995M","T2019F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-07,2024-07-20,5,1,"recorded birth weight",4,NA,NA,NA,NA
"1275","T2109F",2160,"F",15,"T1995M","T2019F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-07,2024-08-08,5,1,"recorded birth weight",4,4,NA,NA,NA
"1276","T2110F",2161,"F",15,"T1995M","T2019F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-07,2024-08-16,5,1,"recorded birth weight",4,40,40,NA,NA
"1277","T2111F",2162,"F",15,"T1995M","T2019F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-07,2024-08-07,5,1,"recorded birth weight",4,4,40,NA,NA
"1278","T2112F",2163,"F",15,"T1995M","T2019F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-07,2024-08-07,5,1,"recorded birth weight",4,4,40,NA,NA
"1279","T2113M",2164,"M",15,"T1996M","T2091F",NA,"Rod","Rod","Rab","Rab","Rab",2023-09-09,2024-05-02,3,1,NA,4,NA,NA,NA,NA
"1280","T2114F",2165,"F",15,"T1996M","T2091F",NA,"Rod","Rod","Rab","Rab","Rab",2023-09-09,2024-06-28,3,1,NA,4,NA,NA,NA,NA
"1281","T2115F",2166,"F",15,"T1996M","T2091F",NA,"Rod","Rod","Rab","Rab","Rab",2023-09-09,2024-07-24,3,1,NA,4,NA,NA,NA,NA
"1282","T2116M",2167,"M",15,"T1996M","T2038F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-22,2024-06-28,3,1,"recorded birth weight",8,32,32,36,NA
"1283","T2117F",2168,"F",15,"T1996M","T2038F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-22,2024-05-15,3,1,"recorded birth weight; euthanized due to recurrent eye problems",4,32,NA,NA,NA
"1284","T2118M",2169,"M",15,"T1996M","T2038F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-22,2024-06-03,3,1,"recorded birth weight",4,8,20,24,32
"1285","T2119F",2170,"F",15,"T1995M","T2037F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-22,2024-08-19,6,1,"recorded birth weight; not able to get pregnant",4,20,20,NA,NA
"1286","T211M",375,"M",2,"T55M","T62F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-15,2016-07-21,5,1,"onset at 24wks",12,16,16,24,24
"1287","T2120F",2171,"F",15,"T1995M","T2037F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-22,2024-09-11,6,1,"recorded birth weight",16,36,36,NA,NA
"1288","T2121F",2172,"F",15,"T1995M","T2037F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-22,2024-08-19,6,1,"recorded birth weight; not able to get pregnant",4,28,32,NA,NA
"1289","T2122F",2173,"F",15,"T1995M","T2037F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-22,2024-03-02,6,1,"recorded birth weight",4,16,16,NA,NA
"1290","T2123M",2174,"M",15,"T1995M","T2037F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-22,2024-04-30,6,1,"recorded birth weight/ Omer",8,8,8,8,20
"1291","T2124M",2175,"M",15,"T1995M","T2037F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-22,2024-04-30,6,1,"recorded birth weight/ Omer",4,8,8,8,28
"1292","T2125M",2176,"M",15,"T1995M","T2102F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-07-05,6,1,"recorded birth weight",24,24,NA,NA,NA
"1293","T2126M",2177,"M",15,"T1995M","T2102F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-07-05,6,1,"recorded birth weight",20,24,24,36,NA
"1294","T2127M",2178,"M",15,"T1995M","T2102F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-07-05,6,1,"recorded birth weight",16,NA,NA,NA,NA
"1295","T2128F",2179,"F",15,"T1995M","T2102F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-07-19,6,1,"recorded birth weight",4,16,NA,NA,NA
"1296","T2129F",2180,"F",15,"T1995M","T2102F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-08-14,6,1,"recorded birth weight",8,24,NA,NA,NA
"1297","T212F",376,"F",2,"T55M","T62F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-15,2016-08-09,5,1,"not diabetic by 40wks",24,40,40,40,NA
"1298","T2130F",2181,"F",15,"T1995M","T2102F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-09-11,6,1,"recorded birth weight",20,24,NA,NA,NA
"1299","T2131M",2182,"M",16,"T2018M","T2003F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-07-05,5,1,"MILK/recorded birth weight",4,24,24,32,NA
"1300","T2132F",2183,"F",16,"T2018M","T2003F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-06-28,5,1,"MILK/recorded birth weight",4,16,24,24,NA
"1301","T2133F",2184,"F",16,"T2018M","T2003F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-07-05,5,1,"MILK/recorded birth weight; tail injury",16,24,NA,NA,NA
"1302","T2134F",2185,"F",16,"T2018M","T2003F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-01-10,5,1,"MILK/recorded birth weight; euthanized due to tail injury and too anxious for treatment",4,12,NA,NA,NA
"1303","T2135F",2186,"F",16,"T2018M","T2003F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-29,2024-05-24,5,1,"MILK/recorded birth weight",4,4,16,28,32
"1304","T2136M",2221,"M",15,"T1996M","T2105F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-30,2024-07-24,3,1,"partial weight info",4,28,28,28,40
"1305","T2137M",2222,"M",15,"T1996M","T2105F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-30,2024-04-30,3,1,"partial weight info/ Omer",4,8,20,20,24
"1306","T2138M",2190,"M",15,"T1995M","T2104F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-07-07,5,1,"MILK/ recorded birth weight/ tail trauma",28,32,32,32,NA
"1307","T2139F",2189,"F",15,"T1995M","T2104F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-09-06,5,1,"MILK/ recorded birth weight",8,20,20,NA,NA
"1308","T213F",377,"F",2,"T55M","T62F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-15,2016-05-23,5,1,"onset >32wks",NA,NA,NA,NA,NA
"1309","T2140M",2188,"M",15,"T1995M","T2104F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-05-24,5,1,"MILK/ recorded birth weight",20,20,20,24,32
"1310","T2141M",2187,"M",15,"T1995M","T2104F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-04-26,5,1,"MILK/ recorded birth weight",4,4,NA,NA,NA
"1311","T2142M",2192,"M",15,"T1996M","T2103F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-05-24,8,1,"MILK/ recorded birth weight",4,28,32,32,32
"1312","T2143M",2193,"M",15,"T1996M","T2103F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-07-24,8,1,"MLIK/ recorded birth weight",4,NA,NA,NA,NA
"1313","T2144F",2191,"F",15,"T1995M","T2104F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-09-27,5,1,"MILK/ recorded birth weight",4,32,36,NA,NA
"1314","T2145M",2194,"M",15,"T1996M","T2103F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-07-24,8,1,"MILK/ recorded birth weight",20,32,NA,NA,NA
"1315","T2146F",2195,"F",15,"T1996M","T2103F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-07-24,8,1,"MILK/ recorded birth weight",4,20,28,NA,NA
"1316","T2147F",2196,"F",15,"T1996M","T2103F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-07-24,8,1,"MILK/ recorded birth weight",4,4,20,NA,NA
"1317","T2148M",2198,"M",15,"T1996M","T2103F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-07-24,8,1,"MILK/ recorded birth weight",4,4,NA,NA,NA
"1318","T2149M",2197,"M",15,"T1996M","T2103F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-05-24,8,1,"MILK/ recorded birth weight",4,4,8,8,32
"1319","T214M",378,"M",2,"T54M","T61F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-21,2016-05-03,5,1,"onset >32wks",NA,NA,NA,NA,NA
"1320","T2150F",2199,"F",15,"T1996M","T2103F",NA,"Rod","Rod","Rod","Rod","Rod",2023-10-13,2024-07-24,8,1,"MILK/ recorded birth weight",4,4,NA,NA,NA
"1321","T2151M",2202,"M",16,"T2011M","T2002F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-24,2024-07-29,6,1,"recorded birth weight",8,NA,NA,NA,NA
"1322","T2152F",2203,"F",16,"T2011M","T2002F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-24,2024-08-16,6,1,"recorded birth weight",NA,NA,NA,NA,NA
"1323","T2153F",2204,"F",16,"T2011M","T2002F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-24,2024-09-23,6,1,"recorded birth weight",8,NA,NA,NA,NA
"1324","T2154F",2205,"F",16,"T2011M","T2002F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-24,2024-08-16,6,1,"recorded birth weight",4,NA,NA,NA,NA
"1325","T2155M",2200,"M",16,"T2011M","T2002F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-24,2024-07-29,6,1,"recorded birth weight",4,NA,NA,NA,NA
"1326","T2156M",2201,"M",16,"T2011M","T2002F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-24,2024-06-05,6,1,"recorded birth weight/ euthanized due to tail trauma",4,NA,NA,NA,NA
"1327","T2157F",2208,"F",14,"T1998M","T2015F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-25,2024-09-27,5,1,"recorded birth weight; transferred to Insmed with pups",32,NA,NA,NA,NA
"1328","T2158F",2209,"F",14,"T1998M","T2015F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-25,2024-09-26,5,1,"recorded birth weight; transferred to Insmed with pups",4,20,NA,NA,NA
"1329","T2159F",2210,"F",14,"T1998M","T2015F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-25,2024-09-19,5,1,"recorded birth weight",20,24,NA,NA,NA
"1330","T215F",379,"F",2,"T54M","T61F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-21,2016-05-04,5,1,"onset >32wks",NA,NA,NA,NA,NA
"1331","T2160M",2206,"M",14,"T1998M","T2015F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-25,2024-08-02,5,1,"recorded birth weight",20,NA,NA,NA,NA
"1332","T2161M",2207,"M",14,"T1998M","T2015F",NA,"Rab","Rab","Rod","Rod","Rod",2023-10-25,2024-08-02,5,1,"recorded birth weight",20,24,24,NA,NA
"1333","T2162F",2218,"F",15,"T2080M","T2027F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-03,2024-09-27,5,1,"MILK/ recorded birth weight",4,32,36,NA,NA
"1334","T2163M",2219,"M",15,"T2080M","T2027F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-03,2024-06-16,5,1,"MILK/ recorded birth weight; found dead cc3930",4,NA,NA,NA,NA
"1335","T2164M",2220,"M",15,"T2080M","T2027F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-03,2024-08-30,5,1,"MILK/ recorded birth weight",4,4,NA,NA,NA
"1336","T2165F",2211,"F",16,"T2034M","T2075F",NA,"Rod","Rod","","","",2023-10-27,2023-11-24,1,1,"Pup has no ear and was euthanized",NA,NA,NA,NA,NA
"1337","T2166F",2212,"F",16,"T2050M","T2000F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-03,2024-08-23,4,1,"MILK/ recorded birth weight (no blast because male not separated; filled with sperm)",4,8,NA,NA,NA
"1338","T2167F",2213,"F",16,"T2050M","T2000F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-03,2024-09-27,4,1,"MILK/ recorded birth weight",4,40,40,NA,NA
"1339","T2168M",2214,"M",16,"T2050M","T2000F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-03,2024-08-19,4,1,"MILK/ recorded birth weight",NA,NA,NA,NA,NA
"1340","T2169F",2215,"F",16,"T2050M","T2000F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-03,2024-05-03,4,1,"MILK/ recorded birth weight",28,28,NA,NA,NA
"1341","T216F",380,"F",2,"T54M","T61F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-21,2016-05-04,5,1,"onset >32wks",NA,NA,NA,NA,NA
"1342","T2170M",2216,"M",15,"T2080M","T2027F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-03,2024-08-19,5,1,"MILK/ recorded birth weight",12,NA,NA,NA,NA
"1343","T2171M",2217,"M",15,"T2080M","T2027F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-03,2024-08-30,5,1,"MILK/ recorded birth weight",16,NA,NA,NA,NA
"1344","T2173M",2234,"M",15,"T2076M","T2052F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-07,2024-08-14,5,1,"recorded birth weight",NA,NA,NA,NA,NA
"1345","T2174F",2235,"F",15,"T2076M","T2052F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-07,2024-08-28,5,1,"recorded birth weight",12,NA,NA,NA,NA
"1346","T2175M",2236,"M",15,"T2076M","T2052F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-07,2024-09-02,5,1,"recorded birth weight",NA,NA,NA,NA,NA
"1347","T2176M",2237,"M",15,"T2076M","T2052F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-07,2024-08-14,5,1,"recorded birth weight",NA,NA,NA,NA,NA
"1348","T2177M",2233,"M",15,"T2076M","T2052F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-07,2024-04-17,5,1,"recorded birth weight; clinical call 3494",NA,NA,NA,NA,NA
"1349","T2178F",2223,"F",15,"T1996M","T2105F",NA,"Rod","Rod","Rod","Rod","Rod",2023-09-30,2024-08-19,3,1,"partial weight info; not able to get pregnant",20,20,20,40,NA
"1350","T2179F",2229,"F",14,"T2045M","T2009F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-06,2024-08-30,5,1,"MILK/ recorded birth weight; doesn't mate",4,NA,NA,NA,NA
"1351","T217F",381,"F",2,"T54M","T61F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-21,2016-05-04,5,1,"onset >32wks",32,NA,NA,NA,NA
"1352","T2181F",2231,"F",14,"T2063M","T2010F",NA,"Rab","Rab","Rod","Rod","Rod",2023-11-07,2024-09-06,3,1,"recorded birth weight",12,NA,NA,NA,NA
